"area","name","geom","id"
24886.1713499442,"Naturhof Malchow","010300002031BF0D000100000005000000295C8F42A1E53641A4703D4AAE575A41295C8F42C8E6364166666606BC575A410AD7A330D7E63641E17A14FEA8575A415C8FC235ADE53641713D0AB798575A41295C8F42A1E53641A4703D4AAE575A41",424572047
1261420.2433501,"Sportforum Hohenschönhausen","010300002031BF0D0001000000400000003D0AD7A39FE136418FC2F588AC505A418FC2F528ACE236415C8FC215F9505A4148E17A549DE2364185EB5138FC505A410AD7A3F064E236410AD7A3E00D515A41F6285CCFB5E23641C3F5286C24515A4148E17AD4B9E23641AE47E19A23515A4185EB51F8EAE236410AD7A35032515A41A4703D8A62E33641F6285C9F56515A418FC2F52892E33641295C8F4268515A41295C8F4200E3364148E17A3480515A41295C8F423EE33641D7A3702D96515A415C8FC275DDE236419A999939A8515A41000000002EE33641D7A370ADDD515A41EC51B89E32E336410AD7A360FB515A419A9999193EE33641A4703DDA06525A418FC2F52865E3364152B81EA506525A410AD7A3703EE53641713D0AE702525A411F85EBD16CE5364166666686FF515A415C8FC235FEE43641713D0A87DC515A41E17A14AEA0E436417B14AEA7BD515A415C8FC275D3E33641CDCCCC3C7E515A4148E17A94CFE33641B81E85EB7E515A41E17A142EB7E3364148E17A0477515A41F6285C8FB8E3364148E17AC475515A41CDCCCC0CB3E33641666666B673515A41F6285C8FAFE336417B14AEB76B515A4185EB51B8B0E33641295C8FE268515A413D0AD7E3F9E736417B14AEF7C3505A41295C8FC2E0E7364185EB5188C2505A41CDCCCC0CCAE7364133333373BE505A41B81E85ABB6E736417B14AE47BB505A41B81E85ABA8E7364185EB5188B8505A41666666A68EE73641E17A14AEB2505A413333337342E7364100000070A2505A41B81E85AB15E73641E17A14EE9B505A415C8FC23509E73641EC51B85E9A505A41D7A3703D00E73641E17A142E99505A4152B81E45FAE63641713D0AC798505A410AD7A330F2E636419A9999699A505A41CDCCCCCC92E636410AD7A3F08C505A41C3F5285C84E63641666666E68A505A41713D0AD73AE63641713D0AC77F505A41B81E85EB11E63641713D0A577A505A4148E17AD4E5E53641AE47E11A8D505A41A4703DCADDE53641CDCCCC9C8B505A41F6285C0F83E436413D0AD7B357505A4152B81E8579E43641CDCCCCFC55505A418FC2F5E82FE43641CDCCCCCC4A505A413D0AD7E30FE436418FC2F5A84D505A413D0AD7E3EDE33641F6285C2F50505A41295C8FC2D0E33641295C8FA24E505A416666666693E33641666666E645505A410AD7A3B07BE33641713D0A3751505A418FC2F52877E3364148E17A3453505A41666666A63FE336417B14AE474B505A41EC51B8DE34E33641D7A3709D4B505A417B14AE470BE336419A9999395E505A41B81E85AB03E336413D0AD7335D505A4114AE4761E5E236413D0AD72359505A418FC2F5A8C8E236419A99994955505A410AD7A3B0B7E23641295C8F0253505A41CDCCCC8C5DE23641B81E85EB46505A417B14AE8753E23641CDCCCC9C45505A413D0AD7A39FE136418FC2F588AC505A41",156581602
196375.283350095,"Park am Weidengrund","010300002031BF0D000100000017000000A4703DCA0C0F3741A4703D8A48545A41713D0A970F0F374152B81E154C545A410AD7A370B60F374148E17AE481545A41EC51B89E1C1037415C8FC2557B545A415C8FC2B56C1037410000006073545A41A4703D0AC9103741333333A362545A4114AE4721BB103741D7A3703D5E545A41B81E852BA61037419A9999C957545A41EC51B81E7E103741CDCCCC1C3B545A417B14AE078A103741AE47E18A2E545A41F6285C4FC3103741AE47E1CA16545A4152B81E05FC1037416666666609545A41CDCCCC8C8F103741A4703DEAE0535A417B14AE478210374152B81E85D8535A41333333337110374148E17AF4E3535A41A4703D4A21103741666666A6EF535A41713D0A97560F374166666676F8535A415C8FC2F5620F3741C3F5284C10545A418FC2F5A85B0F3741CDCCCCFC1E545A41295C8F82440F3741F6285C5F31545A41F6285C8F280F37413D0AD7133D545A419A999999110F37413333331345545A41A4703DCA0C0F3741A4703D8A48545A41",416508740
164946.01680012,"Friedrich Ebert Sportanlage","010300002031BF0D00010000000900000048E17AD439B63641B81E85DBFB425A4148E17AD447B636411F85EB4166435A417B14AE070BB7364148E17A3464435A4148E17A5415B73641EC51B81E64435A41D7A3703D6DB736415C8FC26563435A41EC51B89ECEB7364148E17AC462435A41B81E85EBC0B73641AE47E12AFA425A417B14AE8708B736415C8FC2D5FA425A4148E17AD439B63641B81E85DBFB425A41",196471110
1611.85609999829,"Paul-Poser-Platz","010300002031BF0D000100000013000000C3F5285CE58E3641295C8F122C605A41D7A370FDE58E36410AD7A3802C605A4185EB51F8FA8E364148E17A8434605A417B14AE07FC8E3641CDCCCCBC34605A4114AE47A1FD8E364152B81ED534605A411F85EB51FF8E36415C8FC2B534605A417B14AE47168F3641295C8F722F605A4100000040178F36413D0AD7A32E605A418FC2F5E8168F36410AD7A3002E605A41E17A14AE048F3641C3F5288C27605A418FC2F5E8028F36417B14AE3727605A4100000040018F3641AE47E10A27605A410AD7A370FF8E3641B81E85FB26605A4185EB51B8FD8E3641F6285CFF26605A4133333333FC8E3641EC51B81E27605A4114AE4761F98E3641D7A3708D27605A4100000000E78E3641AE47E1FA2A605A41A4703D8AE58E3641B81E855B2B605A41C3F5285CE58E3641295C8F122C605A41",36827227
4654.91465002117,"Platz am Wilden Eber","010300002031BF0D00010000000B000000F6285C4FBA9236418FC2F51846445A41295C8F42BC923641E17A14FE48445A41E17A142ED192364148E17A644D445A41C3F528DCDF923641AE47E1AA4D445A41666666A6EE923641EC51B8DE4B445A41CDCCCCCC0D933641000000B042445A41713D0A970F933641B81E855B40445A418FC2F568F99236410AD7A36037445A4185EB51B8F092364148E17AB436445A413D0AD7A3E89236417B14AE7737445A41F6285C4FBA9236418FC2F51846445A41",52065090
104125.243450037,"Nord-Süd-Grünzug","010300002031BF0D000100000030000000295C8F02C0B336418FC2F5C880455A413D0AD7E3DDB336416666669694455A411F85EB5148B43641713D0A17DD455A413D0AD7237FB436418FC2F568F1455A415C8FC2358CB43641F6285C8FF6455A4148E17AD4C9B43641EC51B8CE1C465A41D7A370FD36B436417B14AEB726465A41B81E856B44B43641E17A14EE29465A415C8FC275CFB43641295C8F3221465A41AE47E1BAD4B536410AD7A3F0D8465A417B14AE07E1B5364166666656E4465A41666666E6EBB53641B81E85DBED465A41E17A14AEFFB5364185EB51B8FC465A41295C8F4213B636413D0AD7E309475A413D0AD72318B636410AD7A3B010475A418FC2F5E818B63641EC51B81E17475A4152B81EC515B63641CDCCCC2C17475A4185EB517816B63641C3F5282C1D475A41F6285C0F18B636411F85EB6161475A41D7A3703D24B6364152B81E0561475A41295C8F0226B636418FC2F57864475A418FC2F52828B636419A9999A968475A411F85EBD126B6364185EB51788A475A41F6285C0F2BB63641D7A370CDA8475A4114AE47E12CB6364166666686C6475A411F85EBD154B63641713D0AF7C1475A41E17A14AE51B63641B81E85DBB2475A41EC51B85E4DB63641D7A3707D97475A413D0AD7A358B63641F6285C9F96475A41000000C0A6B636411F85EB5196475A419A999959A6B63641713D0A2793475A41E17A142E97B636410AD7A34078475A413333337387B636418FC2F59866475A417B14AEC780B63641CDCCCCFC5E475A417B14AE0780B63641EC51B82E5E475A41295C8F4263B636417B14AE7735475A410000000027B63641713D0A9701475A4100000080FCB53641295C8F02E4465A4152B81EC5ECB536417B14AEC7D8465A41CDCCCCCCFDB43641B81E858B33465A41AE47E13AE3B43641295C8F6221465A41AE47E1FA74B4364166666636D4455A4152B81E4530B43641F6285C7FA4455A410AD7A3F00DB4364114AE4751A7455A411F85EB11DAB336418FC2F51884455A418FC2F568D4B33641AE47E10A82455A41F6285C8FCCB3364114AE47E180455A41295C8F02C0B336418FC2F5C880455A41",251951286
15750.3757999677,"Retentionsbodenfilter","010300002031BF0D00050000000C00000085EB51B822D936418FC2F508AE595A41E17A142E7FD93641CDCCCC1CB8595A4185EB5178C5D93641C3F528ACC2595A4133333333EDD93641E17A145EC4595A41713D0A97F0D93641EC51B82EC4595A417B14AE0705DA36418FC2F518C3595A411F85EB91FDD9364100000080B9595A41666666A6EBD9364100000040AE595A41F6285CCFE7D936415C8FC235A7595A4100000080E7D93641EC51B8FE9E595A41E17A146E3FD93641295C8F4288595A4185EB51B822D936418FC2F508AE595A410900000052B81E853AD93641E17A14FE9D595A419A99999948D9364114AE47818D595A4133333373D5D936410AD7A350A0595A415C8FC275DBD936415C8FC245B8595A410AD7A370A2D93641CDCCCC7CB1595A41295C8FC2A1D93641F6285C2FA7595A41D7A3707D66D93641D7A3700DA0595A41000000C04DD93641D7A3700DA0595A4152B81E853AD93641E17A14FE9D595A4105000000F6285C0F9FD9364100000040BB595A411F85EB51A2D93641713D0AA7B9595A410AD7A330ABD9364185EB51C8BA595A41E17A14EEA7D936410AD7A360BC595A41F6285C0F9FD9364100000040BB595A410500000048E17A548AD93641D7A3708DB4595A41295C8F028FD9364148E17A44B2595A4166666626B1D9364148E17AA4B6595A41AE47E17AACD93641C3F528ECB8595A4148E17A548AD93641D7A3708DB4595A4105000000E17A142E44D93641E17A14EEAD595A41D7A370BD56D93641D7A370ADA2595A41295C8F8299D93641713D0AB7A9595A41D7A370BD86D9364133333313B5595A41E17A142E44D93641E17A14EEAD595A41",-1165177
1175.44364999948,"Benji","010300002031BF0D000100000023000000EC51B85EA0013741333333E3E3565A4166666626A1013741E17A140EE5565A41C3F5285CA2013741333333D3E5565A41D7A370BDA40137410AD7A3C0E6565A410AD7A3B0A7013741A4703D7AE7565A4185EB51B8A901374148E17AD4E7565A4114AE4721AB01374100000000E8565A411F85EB51B0013741B81E856BE8565A41333333B3B10137411F85EB81E8565A4100000080B6013741C3F5287CE8565A41E17A146EBB0137413D0AD723E8565A41333333B3BF013741295C8F82E7565A4152B81EC5C1013741CDCCCC0CE7565A41C3F5289CC201374148E17AC4E6565A4152B81E85C401374152B81E25E6565A410AD7A3B0C501374100000090E5565A41295C8F02C6013741C3F5284CE5565A411F85EBD1C6013741A4703DAAE4565A4185EB5138C7013741713D0A97E3565A41D7A3703DC60137415C8FC225E2565A41C3F5285CC4013741295C8F22E1565A41C3F5289CC101374114AE4741E0565A41C3F5289CBF0137410AD7A3D0DF565A41C3F5289CBE013741A4703DAADF565A419A999959BC01374100000050DF565A411F85EB91B70137417B14AEE7DE565A4185EB5178B10137419A9999D9DE565A4100000080AC013741B81E852BDF565A4114AE4721A9013741C3F5289CDF565A4152B81E85A5013741EC51B85EE0565A4114AE47A1A20137413D0AD763E1565A41295C8F42A101374148E17A34E2565A41AE47E1FAA0013741D7A3707DE2565A41713D0A97A0013741713D0AE7E2565A41EC51B85EA0013741333333E3E3565A41",128302076
8478.701599995669,"Kastanienwäldchen","010300002031BF0D00010000000A00000066666666B0C03641000000A0CA4C5A41295C8FC2BCC03641666666F6CA4C5A41666666E624C13641EC51B8CECD4C5A415C8FC2752DC1364148E17AD4B54C5A4185EB51380DC1364185EB51F8B44C5A416666666608C1364152B81E25C24C5A41AE47E1FAD3C0364152B81ED5C04C5A41F6285C8FD9C03641A4703D7AB34C5A41713D0A57B9C03641D7A370ADB24C5A4166666666B0C03641000000A0CA4C5A41",194079584
